height_cm,weight_kg,age,gender,activity_level,goal
146,51.2,17,female,active,cut
154,47.0,15,female,sedentary,cut
158,65.1,21,female,light,maintain
157,43.5,13,female,active,maintain
158,49.0,27,female,active,cut
158,65.7,20,female,sedentary,cut
151,46.4,13,female,sedentary,gain
152,50.1,14,female,sedentary,maintain
154,63.1,27,female,very_active,maintain
157,63.6,17,female,active,maintain
158,53.1,15,male,sedentary,maintain
174,70.7,23,male,light,maintain
156,52.6,15,female,very_active,maintain
154,48.0,19,female,moderate,gain
161,56.9,23,female,moderate,gain
160,66.7,27,male,moderate,maintain
166,65.2,19,male,very_active,maintain
176,91.2,19,female,active,cut
158,55.1,22,female,active,cut
184,75.3,30,male,very_active,cut
151,46.9,18,male,light,maintain
176,87.2,19,female,very_active,maintain
153,58.5,30,female,light,cut
175,70.1,28,female,very_active,cut
172,68.4,23,female,light,cut
185,78.7,29,male,sedentary,gain
177,77.3,30,male,sedentary,cut
184,63.9,15,male,light,cut
160,54.4,15,male,moderate,gain
183,77.7,17,male,moderate,maintain
176,71.6,26,male,very_active,gain
166,75.9,24,male,very_active,cut
165,66.2,23,male,sedentary,maintain
157,67.9,18,female,light,cut
184,88.7,26,male,very_active,maintain
188,94.3,18,female,active,maintain
190,105.3,29,female,moderate,maintain
179,65.9,17,male,active,maintain
165,60.6,19,female,moderate,maintain
167,72.8,21,female,light,cut
160,66.3,27,male,very_active,maintain
172,52.9,13,female,sedentary,maintain
179,59.9,13,female,active,maintain
156,54.9,18,female,moderate,gain
194,106.9,22,female,very_active,cut
176,51.3,14,male,very_active,cut
175,69.7,15,male,moderate,maintain
172,79.5,25,female,active,gain
164,68.9,26,male,very_active,cut
185,88.1,30,male,active,cut
168,69.2,22,female,very_active,gain
190,84.3,18,male,moderate,cut
148,50.3,14,female,active,cut
151,37.9,16,male,very_active,maintain
160,64.0,18,male,light,cut
188,95.9,23,male,sedentary,gain
160,53.2,19,male,sedentary,gain
146,40.9,17,female,sedentary,cut
187,72.5,20,female,active,gain
166,76.0,24,female,very_active,gain
161,52.5,24,female,active,gain
192,103.6,30,female,very_active,gain
168,69.0,22,female,moderate,maintain
160,62.8,28,male,active,cut
178,68.3,22,male,active,maintain
178,72.0,14,female,sedentary,maintain
186,78.3,28,female,very_active,maintain
182,61.8,17,female,active,gain
154,56.8,14,female,moderate,gain
182,79.7,26,male,moderate,cut
179,69.3,18,male,sedentary,gain
195,77.4,27,male,very_active,cut
161,62.5,16,male,active,maintain
176,64.3,28,female,very_active,gain
173,78.7,21,male,sedentary,cut
174,58.4,13,female,sedentary,gain
150,54.7,26,female,active,gain
186,63.1,14,male,sedentary,cut
173,75.1,28,male,sedentary,maintain
159,44.7,16,male,sedentary,gain
182,55.5,15,female,moderate,gain
169,62.5,14,female,very_active,gain
188,69.8,25,female,active,gain
160,42.9,16,male,active,maintain
159,57.6,29,female,light,gain
186,80.4,20,female,sedentary,cut
158,41.4,15,female,sedentary,cut
177,67.7,28,male,sedentary,gain
153,54.6,13,male,active,cut
155,63.5,27,female,sedentary,maintain
176,85.3,24,female,moderate,cut
144,40.0,14,female,light,maintain
160,52.6,30,female,sedentary,maintain
171,71.6,19,female,active,maintain
179,78.6,22,male,moderate,cut
150,49.4,16,male,active,cut
175,71.9,19,female,moderate,gain
177,63.7,20,female,sedentary,gain
156,59.6,27,female,very_active,cut
160,59.1,19,female,sedentary,gain
162,73.1,22,female,moderate,cut
172,77.3,26,male,moderate,maintain
174,66.7,13,male,very_active,maintain
171,70.7,25,female,light,cut
164,66.0,25,male,very_active,gain
191,96.5,19,female,light,cut
177,71.9,28,male,light,gain
165,74.8,18,female,light,maintain
172,74.8,18,female,light,gain
160,56.9,29,male,sedentary,gain
169,62.5,23,male,very_active,maintain
168,69.0,23,female,light,maintain
163,58.3,27,male,light,cut
187,72.7,23,male,light,gain
154,47.9,19,male,very_active,maintain
162,61.4,19,male,sedentary,gain
190,89.1,19,male,light,maintain
161,59.7,29,female,sedentary,cut
192,99.2,27,female,light,maintain
177,74.3,20,female,active,gain
188,89.4,22,male,sedentary,maintain
152,57.9,27,male,active,gain
190,73.5,26,female,active,cut
187,83.5,28,female,very_active,cut
146,37.3,13,female,active,gain
171,63.3,23,female,very_active,cut
170,69.2,16,female,light,gain
177,74.5,19,male,very_active,maintain
180,66.9,17,male,moderate,gain
190,86.5,29,female,moderate,maintain
167,67.4,25,male,sedentary,maintain
161,55.5,21,female,moderate,gain
189,92.7,18,male,sedentary,maintain
194,97.9,24,female,light,gain
166,70.6,17,female,moderate,maintain
159,63.7,18,male,active,cut
192,103.9,28,female,very_active,maintain
173,59.8,16,female,moderate,cut
150,52.7,29,female,very_active,cut
173,68.8,19,female,light,maintain
174,58.1,18,female,very_active,gain
161,75.4,26,female,moderate,cut
189,82.7,24,male,light,gain
159,42.0,17,female,light,cut
187,94.8,24,male,active,cut
157,43.9,16,female,light,gain
154,61.6,22,female,moderate,maintain
192,99.4,25,female,light,gain
173,63.3,18,female,light,maintain
150,49.4,21,female,moderate,cut
153,55.3,26,female,sedentary,maintain
151,55.7,30,male,light,maintain
179,68.4,18,female,light,maintain
158,68.4,24,male,light,gain
195,91.4,30,male,sedentary,cut
160,56.7,14,female,light,maintain
187,80.7,14,female,very_active,maintain
195,76.1,23,male,sedentary,cut
169,69.2,25,female,light,maintain
175,72.2,17,male,sedentary,maintain
155,56.7,17,male,active,maintain
180,66.3,27,female,moderate,gain
156,67.8,29,male,sedentary,gain
182,88.8,23,male,active,maintain
164,59.1,13,male,moderate,gain
191,81.5,23,female,moderate,gain
154,70.9,24,female,moderate,gain
165,58.5,15,male,sedentary,maintain
192,70.1,22,female,very_active,gain
190,68.5,17,female,light,maintain
149,56.8,14,female,active,cut
159,73.7,22,female,moderate,gain
192,96.7,29,male,light,gain
185,69.7,29,male,sedentary,cut
145,43.3,14,male,light,maintain
186,68.9,18,female,sedentary,maintain
187,87.6,17,female,moderate,gain
176,56.9,14,male,light,maintain
166,81.1,18,female,very_active,maintain
181,77.0,29,female,light,maintain
157,47.1,28,female,moderate,gain
161,64.0,28,female,sedentary,maintain
180,92.5,26,female,moderate,gain
176,62.5,14,female,light,cut
176,59.7,16,male,active,cut
160,52.0,23,female,light,maintain
160,75.4,26,female,light,gain
179,78.0,13,female,very_active,gain
172,88.5,19,female,light,gain
159,54.0,29,male,light,gain
158,65.6,18,male,moderate,gain
165,81.0,18,female,moderate,gain
186,81.2,23,female,very_active,cut
187,95.0,25,female,light,maintain
141,37.5,16,female,very_active,gain
158,70.4,28,female,light,maintain
189,76.6,19,female,moderate,gain
189,88.3,27,male,active,gain
189,72.7,23,male,sedentary,gain
175,66.4,27,female,very_active,cut
169,57.0,17,female,sedentary,cut
177,77.4,19,male,sedentary,gain
180,80.5,22,female,moderate,cut
181,74.4,16,male,light,gain
181,80.4,23,male,active,cut
164,72.0,18,male,light,cut
176,81.2,30,female,moderate,gain
177,73.3,16,male,moderate,maintain
165,63.3,19,female,light,gain
190,99.4,21,female,active,gain
186,102.5,19,female,very_active,maintain
187,73.8,24,male,sedentary,gain
164,65.8,15,male,very_active,gain
145,54.4,16,female,very_active,gain
189,94.7,28,male,light,gain
190,83.3,23,female,moderate,maintain
187,62.5,13,male,very_active,cut
172,79.3,30,female,light,cut
175,75.9,24,female,sedentary,cut
167,66.1,19,male,moderate,maintain
190,74.5,27,male,moderate,cut
163,78.3,20,female,sedentary,cut
152,56.7,25,male,very_active,gain
178,79.5,29,female,sedentary,cut
190,73.2,24,male,active,gain
158,71.8,26,female,very_active,cut
169,74.6,28,female,very_active,maintain
156,52.0,25,male,light,maintain
175,62.9,22,female,moderate,maintain
168,56.0,20,female,sedentary,gain
171,60.4,16,female,active,gain
182,90.4,19,female,active,maintain
154,49.4,20,male,very_active,cut
170,73.3,30,female,very_active,maintain
190,95.3,22,male,sedentary,maintain
152,52.9,14,female,light,cut
170,75.1,13,female,sedentary,gain
167,77.7,18,female,moderate,maintain
159,59.2,22,female,active,cut
188,105.7,28,female,active,maintain
160,57.7,24,male,active,maintain
155,47.9,20,female,very_active,maintain
170,66.6,25,female,active,maintain
183,79.7,23,female,very_active,gain
183,79.7,26,male,moderate,maintain
193,99.1,26,male,light,maintain
192,76.9,27,male,moderate,cut
186,78.3,27,female,sedentary,gain
164,69.7,16,male,light,cut
180,87.1,27,female,sedentary,cut
171,68.5,15,female,very_active,cut
161,65.3,27,male,sedentary,cut
179,79.2,28,male,moderate,cut
151,53.8,14,female,active,cut
183,71.7,20,male,active,cut
189,98.8,22,female,sedentary,gain
190,83.1,13,female,moderate,maintain
190,70.3,27,female,very_active,cut
190,74.7,22,male,moderate,cut
174,83.7,22,male,sedentary,gain
158,55.8,28,female,active,gain
189,94.4,22,male,sedentary,gain
151,51.5,27,male,very_active,gain
169,77.3,25,female,light,gain
151,50.7,20,female,light,cut
177,69.4,26,male,light,maintain
165,71.2,23,female,light,maintain
156,56.8,17,male,very_active,maintain
183,89.3,27,male,sedentary,cut
193,103.1,21,female,sedentary,gain
156,41.4,16,male,light,gain
161,54.5,29,male,light,gain
160,49.5,28,female,very_active,maintain
192,80.1,22,female,light,gain
185,71.6,27,male,very_active,maintain
144,51.3,16,female,light,gain
156,48.2,15,male,active,maintain
175,83.4,24,female,very_active,maintain
192,82.1,25,male,active,gain
186,93.8,26,male,moderate,cut
162,52.8,25,male,sedentary,gain
187,80.9,24,male,active,gain
188,81.1,25,male,sedentary,cut
168,66.4,23,male,active,cut
178,79.6,21,female,active,maintain
155,67.4,27,female,moderate,maintain
168,79.6,22,female,light,maintain
150,57.5,17,female,sedentary,maintain
154,66.2,23,female,moderate,gain
166,57.9,29,male,active,maintain
179,69.5,13,female,active,cut
171,67.3,22,male,light,cut
172,61.2,20,female,sedentary,gain
149,54.0,13,male,light,maintain
165,78.4,29,female,very_active,cut
181,73.3,14,female,very_active,maintain
167,71.2,27,male,moderate,gain
153,64.8,24,female,light,maintain
187,73.2,28,male,active,maintain
162,51.7,23,female,moderate,cut
179,59.3,16,female,very_active,gain
169,76.3,20,male,very_active,maintain
188,96.2,21,female,active,maintain
188,96.1,29,female,moderate,cut
185,72.1,29,male,light,cut
187,101.7,25,female,moderate,maintain
164,74.0,28,female,light,gain
189,103.9,26,female,moderate,gain
160,56.8,18,male,light,cut
153,48.3,29,male,very_active,gain
187,73.6,14,female,sedentary,gain
154,54.6,20,female,sedentary,cut
163,58.3,22,male,active,maintain
177,80.8,23,male,light,gain
195,76.5,22,female,sedentary,maintain
176,68.2,29,female,active,gain
193,79.0,26,male,sedentary,cut
147,51.1,15,female,light,maintain
167,55.3,27,female,active,maintain
150,50.7,19,female,light,gain
142,47.6,15,male,very_active,gain
166,60.9,15,female,very_active,maintain
173,61.1,13,male,sedentary,maintain
155,55.5,25,male,light,maintain
192,89.0,29,male,light,maintain
183,77.5,19,female,active,gain
189,93.5,20,female,very_active,gain
184,80.8,25,male,very_active,maintain
183,85.5,29,male,sedentary,gain
161,54.2,22,male,very_active,gain
187,60.6,14,female,active,cut
143,35.2,17,male,very_active,gain
191,101.5,29,female,light,gain
153,40.5,17,female,moderate,gain
176,68.6,17,male,active,cut
174,65.5,19,male,sedentary,gain
188,92.3,20,male,moderate,cut
174,84.3,30,male,moderate,maintain
166,70.4,28,female,very_active,maintain
160,52.3,17,male,very_active,cut
187,78.8,29,male,light,maintain
170,57.8,24,female,light,cut
157,67.7,24,male,light,gain
165,68.8,28,male,active,maintain
157,47.3,27,female,moderate,cut
151,65.2,22,female,very_active,gain
171,60.9,25,male,very_active,maintain
170,60.3,28,female,very_active,gain
147,54.5,14,male,very_active,maintain
150,56.1,27,male,light,gain
185,88.7,16,male,moderate,maintain
191,77.5,21,male,moderate,gain
162,66.9,19,female,moderate,gain
193,93.2,29,female,light,maintain
186,86.6,28,male,very_active,maintain
164,78.4,22,female,light,cut
167,74.5,24,male,light,maintain
142,42.4,17,female,light,gain
142,52.4,17,male,moderate,gain
194,87.6,18,male,sedentary,maintain
164,73.1,29,female,very_active,cut
151,57.0,24,male,moderate,maintain
175,69.3,28,female,light,cut
192,72.1,18,female,light,maintain
187,87.0,19,female,sedentary,cut
156,59.0,30,female,sedentary,gain
154,39.7,13,male,active,maintain
178,83.6,28,male,moderate,maintain
167,75.6,22,female,very_active,maintain
144,39.8,14,male,very_active,gain
141,47.0,14,male,moderate,maintain
194,89.9,23,male,sedentary,gain
181,69.2,14,female,sedentary,cut
165,76.8,28,female,sedentary,gain
178,56.9,13,male,moderate,cut
190,100.3,23,male,sedentary,cut
162,67.8,21,male,active,cut
159,61.1,16,female,light,gain
157,60.4,29,female,very_active,cut
152,61.5,29,female,moderate,maintain
187,93.0,18,male,very_active,gain
166,71.7,28,female,sedentary,gain
171,74.9,29,female,active,cut
185,85.4,25,male,active,cut
157,46.1,14,female,sedentary,gain
195,106.5,19,female,sedentary,cut
165,60.1,20,male,very_active,cut
143,35.1,13,female,active,cut
186,79.1,19,male,very_active,cut
160,63.0,26,female,light,gain
181,77.4,21,female,active,gain
179,82.3,24,male,sedentary,gain
173,73.4,16,male,very_active,gain
181,63.1,16,male,active,maintain
149,44.1,16,male,active,cut
155,46.0,13,male,very_active,maintain
173,50.7,13,male,very_active,cut
183,90.3,18,male,very_active,maintain
179,76.6,18,male,active,maintain
154,68.5,18,female,very_active,gain
176,72.1,25,female,sedentary,maintain
169,71.3,13,female,light,cut
165,60.5,20,male,light,gain
154,63.8,27,male,active,maintain
146,48.2,13,female,light,gain
146,39.1,17,male,very_active,cut
181,70.8,20,male,sedentary,gain
195,104.6,30,female,active,gain
165,51.9,14,male,light,cut
164,66.9,15,female,light,cut
195,101.1,26,male,moderate,maintain
177,66.8,26,male,very_active,cut
176,70.0,25,male,active,cut
172,59.8,27,female,sedentary,gain
170,79.9,24,female,active,cut
188,67.4,15,male,active,maintain
174,70.6,24,female,active,gain
159,69.1,24,female,light,maintain
162,62.9,24,male,sedentary,gain
164,52.4,18,female,very_active,gain
188,84.5,29,male,very_active,gain
160,63.0,22,male,active,gain
169,60.2,23,male,active,gain
151,51.2,28,male,moderate,maintain
160,74.6,25,female,sedentary,gain
168,57.0,30,male,moderate,maintain
182,59.8,15,female,very_active,gain
186,91.9,29,male,moderate,maintain
194,103.7,27,female,sedentary,maintain
195,79.6,25,female,very_active,cut
163,62.4,30,male,very_active,gain
183,89.9,25,female,moderate,gain
170,74.7,13,female,light,cut
185,100.0,25,female,very_active,maintain
179,82.7,20,male,active,maintain
188,95.7,23,female,sedentary,gain
181,71.7,26,female,light,gain
173,76.0,17,female,active,cut
175,84.5,18,female,light,gain
180,93.9,19,female,sedentary,maintain
194,111.2,22,female,very_active,cut
195,112.1,28,female,light,cut
166,70.6,19,male,light,maintain
151,55.3,29,female,light,maintain
153,49.9,27,female,very_active,gain
169,63.8,17,female,moderate,cut
155,55.2,28,male,active,gain
170,79.8,24,female,moderate,maintain
168,64.4,20,female,moderate,maintain
174,52.8,13,male,sedentary,maintain
179,87.1,19,female,moderate,gain
148,49.8,15,female,active,maintain
171,63.6,26,male,very_active,gain
168,61.7,27,male,active,gain
158,60.5,16,male,sedentary,maintain
179,71.9,13,female,sedentary,gain
142,42.5,17,female,active,cut
180,93.3,25,female,sedentary,cut
155,54.1,22,male,active,gain
194,92.0,23,male,sedentary,gain
168,72.9,30,male,moderate,gain
193,87.5,27,female,very_active,gain
152,62.7,29,male,active,maintain
167,54.8,22,female,light,maintain
148,41.5,14,male,moderate,cut
160,54.9,22,female,sedentary,cut
178,77.3,20,male,very_active,maintain
176,59.8,25,female,sedentary,maintain
168,69.2,26,male,light,cut
152,40.6,13,female,very_active,gain
178,69.7,20,male,light,cut
189,86.4,22,female,light,gain
181,69.7,25,male,active,maintain
172,68.6,19,female,active,maintain
154,39.8,15,male,sedentary,maintain
147,42.1,14,female,sedentary,maintain
160,68.1,19,male,sedentary,cut
148,39.6,16,female,light,maintain
156,54.9,24,female,sedentary,gain
182,91.6,20,male,moderate,maintain
154,57.0,29,female,sedentary,maintain
152,54.0,27,male,very_active,cut
153,63.2,19,male,moderate,gain
161,74.3,22,female,sedentary,maintain
150,62.9,18,male,light,maintain
146,40.1,17,female,very_active,maintain
168,66.8,26,male,light,maintain
180,89.1,22,male,sedentary,maintain
151,47.8,24,male,very_active,cut
192,72.6,19,female,sedentary,cut
159,64.3,19,male,moderate,gain
